id_compra;cliente;producto;categoria;precio;fecha_compra
1863;Víctor Torres Pérez;Gaseosa Postobón Manzana;Bebidas;13726.0;2024-11-11
1864;Antonio Martínez;Cloro Clorox;Limpieza;5290.22;2025-06-30
1865;Adriana Vélez;Sal Refisal;Alimentos;26156.47;2024-10-17
1866;Julián Yeison Marín Vergara;Toallas de Cocina Scott;Limpieza;23569.28;2025-09-28
1867;Jhon Londoño Arteaga;Papel Higiénico Familia;Limpieza;3485.93;2025-02-04
1868;Rosalba Mercedes Leal Arroyo;Lentejas La Constancia;Alimentos;21186.83;2025-08-01
1869;Inés Lorena Ramírez;Arveja Verde;Granos;6937.07;2025-09-10
1870;Carlos Quintero Mora;Arroz Roa;Alimentos;20056.1;2024-12-13
1871;Antonio José Salcedo Gaitán;Leche Alquería;Bebidas;14170.81;2025-05-06
1872;Carlos Edward Gaitán;Té Lipton Durazno;Bebidas;3212.89;2024-11-29
1873;Cecilia Yaneth Romero Ariza;Lentejas La Constancia;Alimentos;6425.28;2025-03-26
1874;Harold José Vásquez Rodríguez;Harina Pan;Alimentos;16417.3;2024-10-25
1875;Camilo Brandon Mesa;Aceite Premier;Alimentos;22199.29;2024-10-12
1876;Gerson Cruz Barrios;Agua Brisa con gas;Bebidas;7565.04;2024-10-20
1877;Elena Milena Aguirre Soto;Leche Alquería;Bebidas;23811.31;2024-10-18
1878;Carmen Ruiz Duarte;Leche Alquería;Bebidas;4745.8;2025-04-05
1879;María Caicedo Lozano;Lentejas Ramo;Granos;12514.91;2024-11-03
1880;Mario Camacho;Detergente Ariel;Limpieza;15187.73;2025-06-02
1881;Andrés Diego Vélez Duarte;Maíz Blanco;Granos;26933.69;2025-09-20
1882;Rubén Jairo Vélez Olaya;Cloro Clorox;Limpieza;27980.84;2025-01-23
1883;Edwin Méndez;Avena;Granos;12845.25;2025-04-25
1884;Amparo Claudia Ocampo Fernández;Toallas de Cocina Scott;Limpieza;22154.99;2024-10-14
1885;Yaneth Cristina Fuentes;Jugo de Guayaba del Valle;Bebidas;7661.9;2025-04-21
1886;Germán Montes;Jabón Rey;Limpieza;21381.89;2025-01-09
1887;Johnny Jhoan Fonseca;Azúcar Manuelita;Alimentos;5822.04;2025-04-13
1888;Jhonatan Salazar;Arveja Verde;Granos;13710.27;2024-10-22
1889;Diego Correa;Leche Alquería;Bebidas;26819.45;2025-03-17
1890;Víctor Arango Hernández;Suavitel;Limpieza;18187.4;2025-06-07
1891;Martha Vanessa Palacios;Detergente Ariel;Limpieza;13527.49;2025-03-30
1892;Daniela Xiomara Acevedo Díaz;Lentejas Ramo;Granos;18564.26;2025-07-14
1893;José Leal;Fríjol Cargamanto;Granos;2406.11;2024-10-12
1894;Luis González Flórez;Lentejas Ramo;Granos;8939.28;2025-04-24
1895;Liseth Maricela Díaz Polo;Lentejas Ramo;Granos;26971.03;2025-09-22
1896;Sebastián Antonio Ospino Beltrán;Jabón Rey;Limpieza;13697.61;2024-10-06
1897;Germán Javier López Padilla;Arroz Roa;Alimentos;29755.66;2025-08-27
1898;Doris Martha Roa;Atún Van Camps;Alimentos;16871.41;2025-04-02
1899;Bertha Yaneth Ortiz González;Garbanzo;Granos;14668.36;2025-04-07
1900;Alexis Morales;Detergente Ariel;Limpieza;17637.64;2025-09-04
1901;Ofelia Medina;Atún Van Camps;Alimentos;28598.15;2025-04-26
1902;Eduardo Giraldo;Lavaloza Axion;Limpieza;10282.13;2024-11-27
1903;Fernanda Ligia Hernández García;Arroz Roa;Alimentos;15433.92;2025-09-09
1904;Rodrigo José Roa;Jugo Hit;Bebidas;21692.53;2025-07-03
1905;Mauricio David Murcia Rojas;Harina Pan;Alimentos;14985.3;2025-08-28
1906;Esteban Carvajal Arango;Desinfectante Fabuloso;Limpieza;7178.48;2024-12-29
1907;Martha Ramírez Rivera;Té Lipton Durazno;Bebidas;21709.26;2025-06-20
1908;Adriana Lidia Palacio Agudelo;Fríjoles Diana;Alimentos;12776.62;2024-11-27
1909;Andrés Orozco Loaiza;Coca-Cola;Bebidas;10304.52;2025-02-10
1910;José Jesús Ibarra;Leche Alquería;Bebidas;24055.37;2024-12-28
1911;Luz Cárdenas Osorio;Sal Refisal;Alimentos;22601.3;2024-11-16
1912;Elkin Pulido;Sal Refisal;Alimentos;26863.38;2025-07-13
1913;Diana Chávez Obando;Atún Van Camps;Alimentos;12236.54;2025-08-30
1914;Nelson López Montes;Sal Refisal;Alimentos;12260.12;2024-11-29
1915;Ricardo Muñoz Rodríguez;Aceite Premier;Alimentos;5875.36;2025-09-24
1916;Antonio Jhon López Garzón;Leche Alquería;Bebidas;17109.75;2025-05-14
1917;Cindy Paola Arias;Lentejas Ramo;Granos;23088.86;2025-03-11
1918;Kevin Jorge Salas;Lavaloza Axion;Limpieza;11875.93;2024-12-12
1919;Felipe Salazar;Agua Brisa con gas;Bebidas;9760.07;2025-03-17
1920;Luis Orlando Montoya Quintero;Sal Refisal;Alimentos;11666.34;2025-03-19
1921;María Luz Bermúdez Moreno;Garbanzo;Granos;15164.59;2025-03-20
1922;María Cecilia Torres Espinosa;Té Lipton Durazno;Bebidas;19386.64;2025-06-07
1923;Alberto Gutiérrez Restrepo;Aceite Premier;Alimentos;26973.29;2025-07-02
1924;Santos John Ortiz;Garbanzo;Granos;4244.77;2025-07-28
1925;María Ortiz Espinosa;Papel Higiénico Familia;Limpieza;28831.18;2024-11-08
1926;Antonio Cristian Pacheco Rojas;Fríjoles Diana;Alimentos;6613.45;2025-05-20
1927;Eugenia Obando;Lentejas La Constancia;Alimentos;15897.2;2024-11-11
1928;Claudia Rosa Ortiz;Jabón Rey;Limpieza;10208.74;2025-05-16
1929;Augusto Gutiérrez;Toallas de Cocina Scott;Limpieza;11707.61;2024-11-26
1930;Fernando Carlos Gallego León;Maíz Blanco;Granos;10162.47;2025-09-19
1931;Luis Ricardo Herrera;Arroz Roa;Alimentos;26410.22;2025-04-16
1932;Alejandro Villegas;Lavaloza Axion;Limpieza;13527.37;2024-10-24
1933;Alexandra Correa;Gaseosa Postobón Manzana;Bebidas;15612.15;2025-08-26
1934;Pablo Parada Muñoz;Arveja Verde;Granos;10514.31;2025-07-06
1935;Mireya Arango;Papel Higiénico Familia;Limpieza;6808.64;2025-03-02
1936;Raúl Forero Franco;Leche Alquería;Bebidas;15558.81;2025-02-26
1937;Luis Bonilla Giraldo;Coca-Cola;Bebidas;6153.47;2025-09-01
1938;Johana Garzón Acosta;Té Lipton Durazno;Bebidas;28773.99;2025-05-15
1939;Libia Navarro Contreras;Papel Higiénico Familia;Limpieza;7103.85;2025-04-18
1940;Omar Javier Gallego Pabón;Suavitel;Limpieza;6515.13;2025-09-30
1941;Wilman López;Arroz Roa;Alimentos;29825.65;2024-12-20
1942;Vicente Osorio Martínez;Toallas de Cocina Scott;Limpieza;9291.4;2025-08-26
1943;Enrique Rafael Osorio Ortiz;Cloro Clorox;Limpieza;17749.64;2024-11-24
1944;Luz Salcedo;Sal Refisal;Alimentos;29384.63;2024-10-11
1945;Antonio Luis Vanegas Osorio;Lavaloza Axion;Limpieza;14556.01;2025-05-17
1946;Francisco Navarro Torres;Papel Higiénico Familia;Limpieza;5401.72;2025-07-11
1947;Armando Luis Ortega;Atún Van Camps;Alimentos;28069.93;2025-04-04
1948;Carolina Gil;Toallas de Cocina Scott;Limpieza;27978.72;2024-10-14
1949;Franco David Montoya Mosquera;Jabón Rey;Limpieza;29164.2;2024-12-21
1950;Isabel Trujillo;Jugo de Guayaba del Valle;Bebidas;15269.5;2025-05-16
1951;Claudia Isabel Forero;Jugo Hit;Bebidas;24388.13;2025-06-04
1952;Jairo Ochoa;Maíz Pira;Granos;21296.12;2025-05-22
1953;José Carlos Cerón Suárez;Maíz Blanco;Granos;5903.85;2024-12-31
1954;Isaac Camilo Rincón;Azúcar Manuelita;Alimentos;2694.28;2024-11-08
1955;David Jean Castro Burbano;Toallas de Cocina Scott;Limpieza;12007.02;2024-11-26
1956;Gustavo Murillo;Coca-Cola;Bebidas;19028.23;2025-03-23
1957;Jesús Alirio Restrepo González;Cloro Clorox;Limpieza;23875.93;2024-11-20
1958;Yulieth María Zapata;Leche Alquería;Bebidas;2631.36;2025-05-28
1959;Camilo Gerardo Ávila Valencia;Garbanzo;Granos;29323.51;2025-09-11
1960;Óscar Ocampo;Lentejas Ramo;Granos;15733.03;2025-08-27
1961;Óscar Hernández Molina;Sal Refisal;Alimentos;13131.62;2025-07-12
1962;Helena Luz Arias Gutiérrez;Maíz Pira;Granos;12811.15;2025-01-14
1963;Eduardo Enrique Gallego Ayala;Azúcar Manuelita;Alimentos;11657.77;2024-10-20
1964;Ruth Rodríguez;Té Lipton Durazno;Bebidas;26480.45;2025-07-13
1965;Tatiana Sandra Vergara Aguirre;Aceite Premier;Alimentos;22379.89;2025-09-27
1966;Karen Ortega Salazar;Trigo Integral;Granos;24503.19;2024-11-01
1967;Jorge Ricardo Vélez;Jugo Hit;Bebidas;24558.84;2025-02-27
1968;Amparo Ángela Rubio;Trigo Integral;Granos;5907.9;2024-11-23
1969;Sergio Johan Orozco;Lentejas La Constancia;Alimentos;7817.95;2025-06-01
1970;Jaime Daza;Maíz Pira;Granos;3851.24;2025-08-19
1971;Jonathan Mosquera;Garbanzo;Granos;2185.33;2024-12-19
1972;Isaías David Molina Murillo;Agua Brisa con gas;Bebidas;6897.0;2025-06-05
1973;Carlos Marín;Avena;Granos;7579.21;2024-11-04
1974;Duván Suárez Álvarez;Fríjol Cargamanto;Granos;17508.27;2024-10-12
1975;Antonio Daniel Sarmiento;Azúcar Manuelita;Alimentos;25368.39;2024-12-23
1976;Antonio Barrera Ramírez;Té Lipton Durazno;Bebidas;17659.87;2024-10-09
1977;Diego Fabián Galindo;Lentejas Ramo;Granos;2751.52;2025-06-15
1978;Olga Luz Camargo Morales;Lentejas La Constancia;Alimentos;9354.96;2025-01-26
1979;Milena Ochoa Tovar;Garbanzo;Granos;20306.76;2024-12-03
1980;Martha María Murcia;Agua Brisa con gas;Bebidas;7022.42;2025-09-29
1981;Estiven Luis Alvarado;Jabón Rey;Limpieza;5341.93;2025-07-19
1982;Lucía Patricia Estrada;Té Lipton Durazno;Bebidas;29841.32;2025-09-13
1983;Juan Miguel Bastidas;Sal Refisal;Alimentos;18269.84;2025-05-11
1984;Patricia Martínez;Fríjol Cargamanto;Granos;19583.89;2024-10-13
1985;María Paola López Vega;Garbanzo;Granos;12449.66;2025-01-17
1986;María Mosquera Vásquez;Azúcar Manuelita;Alimentos;6559.72;2024-10-29
1987;Libia Castillo Gutiérrez;Lentejas La Constancia;Alimentos;10951.07;2025-04-16
1988;Paula Orozco Moreno;Lavaloza Axion;Limpieza;6572.65;2025-05-24
1989;Guillermo Cortés Obando;Gaseosa Postobón Manzana;Bebidas;13746.39;2025-05-26
1990;Henry Ballesteros Caicedo;Coca-Cola;Bebidas;10115.97;2025-06-08
1991;Mery Ana Acosta;Aceite Premier;Alimentos;23460.39;2025-01-15
1992;María Leonor Muñoz;Detergente Ariel;Limpieza;18765.35;2025-06-03
1993;Germán Jesús Soto Garzón;Lavaloza Axion;Limpieza;26428.41;2025-06-12
1994;Daniela Juliana Montoya;Jugo de Guayaba del Valle;Bebidas;21192.42;2025-04-08
1995;Arturo Jorge González Burbano;Agua Cristal;Bebidas;16963.77;2025-06-29
1996;Fernanda María Rojas Guerrero;Jugo Hit;Bebidas;2361.13;2025-07-25
1997;Luz Amalia Moreno Gómez;Gaseosa Postobón Manzana;Bebidas;23806.62;2024-10-07
1998;Armando Gómez Díaz;Maíz Pira;Granos;27785.41;2024-10-24
1999;Juan Felipe Palacios;Detergente Ariel;Limpieza;8100.53;2025-01-01
2000;Nury Beatriz Jiménez;Cloro Clorox;Limpieza;24262.99;2025-01-01
2001;Patricia Yolanda Vergara Velandia;Atún Van Camps;Alimentos;14893.76;2025-03-16
2002;Stiven Mosquera;Fríjoles Diana;Alimentos;24927.65;2025-04-03
2003;Arturo Posada Calderón;Harina Pan;Alimentos;11749.88;2024-11-18
2004;Ruby Herrera;Jugo Hit;Bebidas;24877.08;2024-10-14
2005;Bibiana Martínez;Jugo Hit;Bebidas;21877.06;2025-06-20
2006;Bernardo Fernando Posada;Fríjoles Diana;Alimentos;8226.02;2025-08-21
2007;Lida Cecilia García;Cloro Clorox;Limpieza;10607.99;2025-01-20
2008;Eduardo Suárez Díaz;Suavitel;Limpieza;29471.07;2025-07-07
2009;Milton Enrique Silva;Garbanzo;Granos;4176.59;2025-01-15
2010;Vladimir Rodríguez;Trigo Integral;Granos;3190.47;2024-12-10
2011;Henry Rodrigo Bravo;Arroz Roa;Alimentos;24205.55;2025-07-05
2012;Rubiela Pérez Castellanos;Harina Pan;Alimentos;5329.82;2024-10-29
2013;Nubia Constanza Bravo;Coca-Cola;Bebidas;3854.93;2024-12-29
2014;Rocío Guerrero;Fríjoles Diana;Alimentos;23906.38;2025-09-05
2015;Luz Rico;Cloro Clorox;Limpieza;7173.89;2025-07-10
2016;Augusto Felipe Vargas;Coca-Cola;Bebidas;4541.82;2024-12-29
2017;Paola Pedraza;Gaseosa Postobón Manzana;Bebidas;11861.69;2024-11-04
2018;María Esperanza Barragán Moreno;Detergente Ariel;Limpieza;4774.96;2024-10-06
2019;Isabel Díaz;Aceite Premier;Alimentos;22042.73;2025-02-13
2020;Fanny Quiroga Cárdenas;Jugo Hit;Bebidas;27246.49;2025-06-14
2021;Patricia García Martínez;Fríjoles Diana;Alimentos;27878.5;2025-09-09
2022;Edward Luis Gómez;Maíz Pira;Granos;21547.72;2025-05-11
2023;Camilo Garcés Cárdenas;Toallas de Cocina Scott;Limpieza;20858.72;2025-03-28
2024;Yurany Gamboa Hernández;Lentejas La Constancia;Alimentos;25372.78;2025-03-21
2025;Carlos David Rojas Ortega;Trigo Integral;Granos;7999.67;2025-02-15
2026;Camilo Vallejo Ríos;Desinfectante Fabuloso;Limpieza;5159.67;2024-12-12
2027;Yeny Vargas;Agua Cristal;Bebidas;15045.25;2025-07-27
2028;María Castrillón;Toallas de Cocina Scott;Limpieza;23343.66;2025-09-14
2029;Alexandra Hernández;Coca-Cola;Bebidas;4302.94;2025-04-30
2030;Nancy Ruth Correa;Garbanzo;Granos;12773.87;2025-06-05
2031;Liliana Alejandra Cárdenas Rubio;Fríjol Cargamanto;Granos;21237.3;2024-10-15
2032;Edgar Jorge Ramírez Arenas;Lentejas Ramo;Granos;17509.64;2025-04-11
2033;Jhonatan Zuluaga;Agua Brisa con gas;Bebidas;7285.98;2025-06-11
2034;Andrés Luis Torres;Harina Pan;Alimentos;28294.3;2025-07-13
2035;Benjamín González;Jugo Hit;Bebidas;2358.0;2025-02-22
2036;Patricia Bernal Amaya;Garbanzo;Granos;13098.35;2024-10-24
2037;Carmen Ruth Ávila Acosta;Fríjoles Diana;Alimentos;6014.29;2025-07-27
2038;Ángela Morales Velásquez;Garbanzo;Granos;22760.1;2024-12-20
2039;Javier Fernando Arias Ordóñez;Detergente Ariel;Limpieza;12183.88;2025-03-20
2040;Andrés Bermúdez Hernández;Lavaloza Axion;Limpieza;7607.38;2025-04-30
2041;Manuel Aguirre;Garbanzo;Granos;8520.35;2025-07-18
2042;William Héctor Rodríguez Patiño;Arveja Verde;Granos;9798.51;2025-07-08
2043;Teresa Murcia Gómez;Agua Brisa con gas;Bebidas;11970.72;2025-06-06
2044;Ángel Espitia;Arveja Verde;Granos;16319.61;2025-09-04
2045;Freddy Sánchez Gómez;Toallas de Cocina Scott;Limpieza;5025.03;2025-04-22
2046;Norberto Cárdenas Mendoza;Té Lipton Durazno;Bebidas;15923.67;2024-11-09
2047;Astrid Sánchez;Jabón Rey;Limpieza;4788.89;2024-11-11
2048;Ernesto León Aguirre;Fríjoles Diana;Alimentos;15947.78;2025-05-11
2049;Luisa Rosa Córdoba Caicedo;Lentejas La Constancia;Alimentos;12713.72;2025-07-27
2050;Lorena María Correa Bedoya;Jugo Hit;Bebidas;10477.07;2024-10-08
2051;Nancy Elsa Moreno;Fríjoles Diana;Alimentos;20510.26;2025-06-26
2052;Edinson Román León Figueroa;Arveja Verde;Granos;7654.09;2025-08-20
2053;María Cindy Giraldo;Arveja Verde;Granos;16134.25;2025-08-28
2054;Antonio Ortiz Caicedo;Coca-Cola;Bebidas;28672.25;2025-01-23
2055;Rosa Vélez Londoño;Atún Van Camps;Alimentos;26643.52;2025-07-21
2056;Elizabeth Sandra Rojas;Atún Van Camps;Alimentos;14603.23;2025-01-25
2057;Jonathan Sánchez;Arveja Verde;Granos;14870.37;2025-05-05
2058;Aníbal Fredy Sánchez;Lentejas La Constancia;Alimentos;17586.66;2024-12-28
2059;Vanessa Rodríguez;Jugo Hit;Bebidas;15761.43;2024-10-25
2060;Ignacio Enrique Castro Medina;Papel Higiénico Familia;Limpieza;22040.25;2024-10-08
2061;Esperanza Daniela Cárdenas Velásquez;Garbanzo;Granos;17927.95;2024-10-31
2062;Luis Hernández Castro;Arveja Verde;Granos;15325.51;2025-01-03
2063;Armando Jefferson Espitia;Jabón Rey;Limpieza;12958.77;2024-11-13
2064;Alba Diana Sierra;Trigo Integral;Granos;19274.31;2025-04-16
2065;Felix Mosquera Acosta;Jugo de Guayaba del Valle;Bebidas;10973.52;2025-01-23
2066;María Ramírez Flórez;Arroz Roa;Alimentos;5589.55;2025-03-09
2067;Arturo Antonio Rodríguez Peña;Gaseosa Postobón Manzana;Bebidas;24667.5;2025-01-02
2068;Julio Alvarado Galvis;Sal Refisal;Alimentos;12656.05;2025-09-20
2069;María Sánchez;Maíz Pira;Granos;29774.47;2025-03-17
2070;Elizabeth Ana Padilla;Maíz Pira;Granos;3580.58;2025-02-12
2071;Ramiro Julio Gómez Vanegas;Cloro Clorox;Limpieza;8569.42;2024-11-27
2072;Stiven García;Agua Cristal;Bebidas;27490.89;2025-09-02
2073;Luz Ramos Martínez;Azúcar Manuelita;Alimentos;5205.2;2025-08-27
2074;Ana Caicedo Medina;Jabón Rey;Limpieza;17075.67;2024-12-13
2075;Kelly Dary Domínguez Yepes;Harina Pan;Alimentos;20417.5;2024-12-22
2076;Alberto Andrés Pinzón Figueroa;Trigo Integral;Granos;9465.33;2025-09-11
2077;Amparo Rodríguez;Maíz Blanco;Granos;29601.41;2025-08-23
2078;María Luna Torres;Trigo Integral;Granos;11027.8;2025-06-02
2079;Juan Murillo Velásquez;Harina Pan;Alimentos;4801.59;2025-05-22
2080;Adriana Luz Delgado Toro;Lavaloza Axion;Limpieza;15908.48;2025-08-12
2081;María Liliana García Velasco;Jugo Hit;Bebidas;19215.18;2024-10-27
2082;Manuel José Zapata Espinosa;Agua Brisa con gas;Bebidas;7649.24;2025-05-30
2083;Juan Carlos Hoyos Figueroa;Aceite Premier;Alimentos;10045.96;2024-11-25
2084;Alberto Antonio Benavides Rojas;Azúcar Manuelita;Alimentos;29894.38;2025-09-05
2085;María Rodríguez;Lentejas Ramo;Granos;19488.02;2025-01-10
2086;Tatiana Teresa Ramos;Fríjoles Diana;Alimentos;18572.21;2025-07-04
2087;Karen Perdomo;Agua Cristal;Bebidas;17859.99;2024-12-13
2088;Jacqueline Ramírez;Trigo Integral;Granos;7872.7;2025-03-24
2089;Martín Sánchez;Azúcar Manuelita;Alimentos;16129.91;2025-04-16
2090;Eduardo Bernal Ramírez;Agua Brisa con gas;Bebidas;20576.79;2025-06-20
2091;Eduardo Quintero Amaya;Leche Alquería;Bebidas;13600.8;2025-05-17
2092;Jair Fernández;Té Lipton Durazno;Bebidas;20803.69;2024-10-15
2093;Antonio Córdoba Morales;Jabón Rey;Limpieza;19579.63;2025-09-29
2094;Ángel Díaz García;Toallas de Cocina Scott;Limpieza;7962.68;2024-11-15
2095;Margarita Patricia González;Fríjol Cargamanto;Granos;28240.56;2025-01-27
2096;María María Castro;Maíz Blanco;Granos;16623.55;2025-05-20
2097;Viviana Paola Camargo Arias;Té Lipton Durazno;Bebidas;6136.82;2025-06-15
2098;Óscar Gregorio López Moreno;Papel Higiénico Familia;Limpieza;25635.42;2025-02-20
2099;Alicia Mosquera Cárdenas;Maíz Pira;Granos;26085.21;2025-05-14
2100;Sandra Hernández Rodríguez;Aceite Premier;Alimentos;25687.08;2025-02-17
2101;William Alexander Alvarado;Jugo de Guayaba del Valle;Bebidas;20089.19;2025-04-10
2102;Camilo Luis Rodríguez;Leche Alquería;Bebidas;13364.25;2024-10-03
2103;Lorena Rodríguez Polo;Lentejas La Constancia;Alimentos;7373.65;2025-07-30
2104;Miguel Ordóñez Gutiérrez;Papel Higiénico Familia;Limpieza;14996.47;2025-01-24
2105;Martín Javier Monsalve;Trigo Integral;Granos;20113.82;2025-06-15
2106;Carolina Mariana Betancur Vega;Aceite Premier;Alimentos;6462.04;2025-03-07
2107;Bayron Daniel Cruz Hernández;Jabón Rey;Limpieza;9235.11;2025-06-08
2108;Marcela Luz Ospina;Jugo Hit;Bebidas;20040.23;2025-09-06
2109;Eduardo Rodríguez Gómez;Harina Pan;Alimentos;23902.54;2025-08-20
2110;Gloria Pinto Ramírez;Fríjoles Diana;Alimentos;10789.33;2025-09-24
2111;Fabián Castellanos;Agua Cristal;Bebidas;27216.1;2025-04-02
2112;Santiago Giraldo;Maíz Pira;Granos;20806.82;2024-12-21
2113;Luis Lorenzo Martínez Vergara;Atún Van Camps;Alimentos;28408.54;2024-10-24
2114;Iris Bibiana González;Cloro Clorox;Limpieza;5134.11;2024-11-16
2115;Ricardo León;Azúcar Manuelita;Alimentos;15900.63;2024-12-04
2116;Luis Guillermo Hoyos Cardona;Aceite Premier;Alimentos;18795.0;2025-05-12
2117;Marcela Martha Mosquera;Gaseosa Postobón Manzana;Bebidas;25305.36;2024-10-13
2118;José Alejandro Ortega Rodríguez;Lentejas Ramo;Granos;28194.0;2025-08-20
2119;María Viviana Ramírez Franco;Suavitel;Limpieza;4990.79;2025-05-17
2120;Guillermo Ortiz Sarmiento;Papel Higiénico Familia;Limpieza;14305.31;2025-08-06
2121;Viviana Luz Villegas Córdoba;Coca-Cola;Bebidas;15730.04;2025-04-05
2122;Luis Andrés Ruiz;Agua Cristal;Bebidas;10861.72;2025-06-07
2123;Pilar Martínez;Arveja Verde;Granos;21116.68;2025-06-21
2124;Leonor Pedraza;Jugo Hit;Bebidas;12163.94;2025-05-05
2125;Julio Julián Salas Castro;Jugo de Guayaba del Valle;Bebidas;2590.08;2024-12-24
2126;Laura Gloria Pacheco;Arroz Roa;Alimentos;21339.11;2025-01-06
2127;Mauricio Felipe Sánchez López;Papel Higiénico Familia;Limpieza;17476.38;2024-12-03
2128;Milena Flórez;Gaseosa Postobón Manzana;Bebidas;27288.4;2025-05-01
2129;Erika Álvarez Narváez;Aceite Premier;Alimentos;26014.12;2025-05-11
2130;Jorge Bravo Hernández;Maíz Blanco;Granos;27474.09;2025-09-05
2131;Raúl Juan Torres;Fríjol Cargamanto;Granos;10424.87;2025-09-22
2132;Ana Maldonado;Papel Higiénico Familia;Limpieza;7890.82;2025-09-06
2133;Ramón Víctor Rodríguez Cardona;Toallas de Cocina Scott;Limpieza;19677.88;2024-10-22
2134;Karen Mendoza;Maíz Blanco;Granos;9673.02;2025-07-17
2135;Paola Orjuela;Harina Pan;Alimentos;15190.56;2025-05-11
2136;Fredy Juan Páez;Maíz Pira;Granos;22086.81;2025-09-01
2137;Wilmer Jhon Martínez;Lentejas La Constancia;Alimentos;21557.5;2025-04-16
2138;Dary Alejandra Duque López;Sal Refisal;Alimentos;13784.37;2025-03-10
2139;Marcela Rodríguez Torres;Té Lipton Durazno;Bebidas;21465.88;2025-02-13
2140;Fabián José Montoya;Lentejas La Constancia;Alimentos;19644.38;2025-03-26
2141;Patricia Karol Pinto Aguirre;Jabón Rey;Limpieza;13218.53;2024-12-11
2142;Diana Rosa Ávila Riascos;Gaseosa Postobón Manzana;Bebidas;18122.66;2025-07-13
2143;Eduardo Martínez Ceballos;Lentejas La Constancia;Alimentos;8988.9;2024-10-23
2144;David Muñoz Triana;Desinfectante Fabuloso;Limpieza;24193.98;2025-06-27
2145;Brandon Dagoberto López Saavedra;Té Lipton Durazno;Bebidas;15394.23;2024-12-28
2146;Deisy María Duque;Papel Higiénico Familia;Limpieza;6857.41;2025-06-04
2147;María Londoño;Jugo de Guayaba del Valle;Bebidas;7562.58;2025-02-10
2148;Fernando Vargas;Maíz Pira;Granos;7092.9;2025-04-17
2149;Alejandro John Montenegro Londoño;Lentejas Ramo;Granos;2580.57;2025-04-13
2150;Jorge Pablo Contreras;Aceite Premier;Alimentos;27391.65;2025-01-19
2151;José Miller Castro Salazar;Lentejas Ramo;Granos;9329.93;2025-09-03
2152;Rosa María Domínguez;Jabón Rey;Limpieza;13228.98;2025-08-03
2153;David Martínez;Fríjol Cargamanto;Granos;6179.03;2025-06-29
2154;Paola Pérez;Jugo Hit;Bebidas;28522.82;2025-07-15
2155;Astrid Ligia Vergara;Arroz Roa;Alimentos;22120.34;2025-06-28
2156;Víctor Nicolás López Flórez;Arveja Verde;Granos;25163.21;2025-08-18
2157;Wilson Juan López Zambrano;Garbanzo;Granos;8285.55;2025-03-19
2158;Raquel Tovar;Cloro Clorox;Limpieza;28489.47;2025-04-02
2159;Sofía Elsa Serrano Zambrano;Jugo de Guayaba del Valle;Bebidas;22900.4;2024-11-22
2160;Martha Toro;Avena;Granos;14076.64;2025-09-19
2161;Delia Gutiérrez;Cloro Clorox;Limpieza;29865.81;2024-12-15
2162;José Juan Ramírez;Leche Alquería;Bebidas;13713.27;2024-10-09
2163;Rosa Aura Quintero Córdoba;Avena;Granos;2805.65;2025-05-31
2164;Francisco Sierra;Leche Alquería;Bebidas;19295.05;2025-08-01
2165;Santiago Velásquez;Lavaloza Axion;Limpieza;18321.29;2024-10-14
2166;Lorena Naranjo Mesa;Garbanzo;Granos;2288.97;2025-09-14
2167;Yulieth María Ospino;Lavaloza Axion;Limpieza;29283.18;2025-08-27
